,TIPO_ELECCION,AÑO,MES,VUELTA,COD_CCAA,COD_PROV,COD_MUN,DISTRITO,SECCION,MESA,COD_CAND,VOTOS_CAND
299,4,2015,5,1,1,14,7,3,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,213
300,4,2015,5,1,1,14,7,3,3,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,14
301,4,2015,5,1,1,14,7,3,3,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,90
302,4,2015,5,1,1,14,7,3,3,U,PARTIDO ANDALUCISTA,3
303,4,2015,5,1,1,14,7,3,3,U,PARTIDO POPULAR,104
304,4,2015,5,1,1,14,7,3,3,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,270
305,4,2015,5,1,1,14,7,3,4,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,52
306,4,2015,5,1,1,14,7,3,4,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,95
307,4,2015,5,1,1,18,7,1,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,109
308,4,2015,5,1,1,18,7,1,1,U,PARTIDO POPULAR,255
309,4,2015,5,1,1,18,7,1,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCÍA,200
310,4,2015,5,1,1,14,7,3,4,U,PARTIDO ANDALUCISTA,13
311,4,2015,5,1,1,14,7,3,4,U,PARTIDO POPULAR,111
312,4,2015,5,1,1,14,7,3,4,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,231
313,4,2015,5,1,1,14,7,3,5,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,48
314,4,2015,5,1,1,14,7,3,5,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,92
315,4,2015,5,1,1,14,7,3,5,A,PARTIDO ANDALUCISTA,9
316,4,2015,5,1,1,14,7,3,5,A,PARTIDO POPULAR,84
317,4,2015,5,1,1,14,7,3,5,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,273
318,4,2015,5,1,1,14,7,3,5,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,42
319,4,2015,5,1,1,14,7,3,5,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,88
320,4,2015,5,1,1,14,7,3,5,B,PARTIDO ANDALUCISTA,11
321,4,2015,5,1,1,14,7,3,5,B,PARTIDO POPULAR,100
322,4,2015,5,1,1,14,7,3,5,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,294
323,4,2015,5,1,1,14,7,3,6,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,56
324,4,2015,5,1,1,14,7,3,6,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,51
325,4,2015,5,1,1,14,7,3,6,A,PARTIDO ANDALUCISTA,5
326,4,2015,5,1,1,14,7,3,6,A,PARTIDO POPULAR,129
327,4,2015,5,1,1,14,7,3,6,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,206
328,4,2015,5,1,1,14,7,3,6,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,49
329,4,2015,5,1,1,14,7,3,6,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,65
330,4,2015,5,1,1,14,7,3,6,B,PARTIDO ANDALUCISTA,1
331,4,2015,5,1,1,14,7,3,6,B,PARTIDO POPULAR,113
332,4,2015,5,1,1,14,7,3,6,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,175
333,4,2015,5,1,1,14,7,3,7,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,37
334,4,2015,5,1,1,14,7,3,7,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,50
335,4,2015,5,1,1,14,7,3,7,A,PARTIDO ANDALUCISTA,11
336,4,2015,5,1,1,14,7,3,7,A,PARTIDO POPULAR,90
337,4,2015,5,1,1,14,7,3,7,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,201
338,4,2015,5,1,1,14,7,3,7,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,21
339,4,2015,5,1,1,14,7,3,7,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,49
340,4,2015,5,1,1,14,7,3,7,B,PARTIDO ANDALUCISTA,7
341,4,2015,5,1,1,14,7,3,7,B,PARTIDO POPULAR,90
342,4,2015,5,1,1,14,7,3,7,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,216
343,4,2015,5,1,1,14,7,4,1,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,7
344,4,2015,5,1,1,14,7,4,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,108
345,4,2015,5,1,1,14,7,4,1,U,PARTIDO ANDALUCISTA,6
346,4,2015,5,1,1,14,7,4,1,U,PARTIDO POPULAR,33
347,4,2015,5,1,1,14,7,4,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,319
348,4,2015,5,1,1,14,7,4,2,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,4
349,4,2015,5,1,1,14,7,4,2,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,168
350,4,2015,5,1,1,14,7,4,2,U,PARTIDO ANDALUCISTA,4
351,4,2015,5,1,1,14,7,4,2,U,PARTIDO POPULAR,40
352,4,2015,5,1,1,14,7,4,2,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,233
353,4,2015,5,1,1,14,7,5,1,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,11
354,4,2015,5,1,1,14,7,5,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,166
355,4,2015,5,1,1,14,7,5,1,U,PARTIDO ANDALUCISTA,5
356,4,2015,5,1,1,14,7,5,1,U,PARTIDO POPULAR,202
357,4,2015,5,1,1,14,7,5,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,380
358,4,2015,5,1,1,21,7,1,1,A,AGRUPACION DE ELECTORES ARACENA PUEDE,13
359,4,2015,5,1,1,21,7,1,1,A,DEMOCRATAS INDEPENDIENTES LOCALES,11
360,4,2015,5,1,1,21,7,1,1,A,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,70
361,4,2015,5,1,1,21,7,1,1,A,PARTIDO POPULAR,31
362,4,2015,5,1,1,21,7,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,192
363,4,2015,5,1,1,21,7,1,1,B,AGRUPACION DE ELECTORES ARACENA PUEDE,21
364,4,2015,5,1,1,21,7,1,1,B,DEMOCRATAS INDEPENDIENTES LOCALES,9
365,4,2015,5,1,1,21,7,1,1,B,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,84
366,4,2015,5,1,1,21,7,1,1,B,PARTIDO POPULAR,40
367,4,2015,5,1,1,21,7,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,217
368,4,2015,5,1,1,21,7,1,2,U,AGRUPACION DE ELECTORES ARACENA PUEDE,15
369,4,2015,5,1,1,21,7,1,2,U,DEMOCRATAS INDEPENDIENTES LOCALES,6
370,4,2015,5,1,1,21,7,1,2,U,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,96
371,4,2015,5,1,1,21,7,1,2,U,PARTIDO POPULAR,21
372,4,2015,5,1,1,21,7,1,2,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,199
373,4,2015,5,1,1,21,7,2,1,U,AGRUPACION DE ELECTORES ARACENA PUEDE,27
374,4,2015,5,1,1,21,7,2,1,U,DEMOCRATAS INDEPENDIENTES LOCALES,13
375,4,2015,5,1,1,21,7,2,1,U,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,65
376,4,2015,5,1,1,21,7,2,1,U,PARTIDO POPULAR,42
377,4,2015,5,1,1,21,7,2,1,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,164
378,4,2015,5,1,1,21,7,3,1,A,AGRUPACION DE ELECTORES ARACENA PUEDE,28
379,4,2015,5,1,1,21,7,3,1,A,DEMOCRATAS INDEPENDIENTES LOCALES,7
380,4,2015,5,1,1,21,7,3,1,A,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,55
381,4,2015,5,1,1,21,7,3,1,A,PARTIDO POPULAR,54
382,4,2015,5,1,1,21,7,3,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,145
383,4,2015,5,1,1,21,7,3,1,B,AGRUPACION DE ELECTORES ARACENA PUEDE,30
384,4,2015,5,1,1,21,7,3,1,B,DEMOCRATAS INDEPENDIENTES LOCALES,18
385,4,2015,5,1,1,21,7,3,1,B,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,81
386,4,2015,5,1,1,21,7,3,1,B,PARTIDO POPULAR,55
387,4,2015,5,1,1,21,7,3,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,142
388,4,2015,5,1,1,21,7,3,2,A,AGRUPACION DE ELECTORES ARACENA PUEDE,22
389,4,2015,5,1,1,21,7,3,2,A,DEMOCRATAS INDEPENDIENTES LOCALES,6
390,4,2015,5,1,1,21,7,3,2,A,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,61
391,4,2015,5,1,1,21,7,3,2,A,PARTIDO POPULAR,89
392,4,2015,5,1,1,21,7,3,2,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,108
393,4,2015,5,1,1,21,7,3,2,B,AGRUPACION DE ELECTORES ARACENA PUEDE,16
394,4,2015,5,1,1,21,7,3,2,B,DEMOCRATAS INDEPENDIENTES LOCALES,5
395,4,2015,5,1,1,21,7,3,2,B,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,65
396,4,2015,5,1,1,21,7,3,2,B,PARTIDO POPULAR,109
397,4,2015,5,1,1,21,7,3,2,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,103
398,4,2015,5,1,1,21,7,3,3,A,AGRUPACION DE ELECTORES ARACENA PUEDE,13
399,4,2015,5,1,1,21,7,3,3,A,DEMOCRATAS INDEPENDIENTES LOCALES,6
400,4,2015,5,1,1,21,7,3,3,A,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,69
401,4,2015,5,1,1,21,7,3,3,A,PARTIDO POPULAR,81
402,4,2015,5,1,1,21,7,3,3,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,157
403,4,2015,5,1,1,21,7,3,3,B,AGRUPACION DE ELECTORES ARACENA PUEDE,23
404,4,2015,5,1,1,21,7,3,3,B,DEMOCRATAS INDEPENDIENTES LOCALES,13
405,4,2015,5,1,1,21,7,3,3,B,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,80
406,4,2015,5,1,1,21,7,3,3,B,PARTIDO POPULAR,75
407,4,2015,5,1,1,21,7,3,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,156
408,4,2015,5,1,1,21,7,3,4,A,AGRUPACION DE ELECTORES ARACENA PUEDE,33
409,4,2015,5,1,1,21,7,3,4,A,DEMOCRATAS INDEPENDIENTES LOCALES,7
410,4,2015,5,1,1,21,7,3,4,A,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,71
411,4,2015,5,1,1,21,7,3,4,A,PARTIDO POPULAR,49
412,4,2015,5,1,1,21,7,3,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,117
413,4,2015,5,1,1,21,7,3,4,B,AGRUPACION DE ELECTORES ARACENA PUEDE,46
414,4,2015,5,1,1,21,7,3,4,B,DEMOCRATAS INDEPENDIENTES LOCALES,4
415,4,2015,5,1,1,21,7,3,4,B,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALU,69
416,4,2015,5,1,1,21,7,3,4,B,PARTIDO POPULAR,52
417,4,2015,5,1,1,21,7,3,4,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,109
418,4,2015,5,1,1,29,7,1,3,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,76
419,4,2015,5,1,1,29,7,1,3,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,39
420,4,2015,5,1,1,29,7,1,3,B,PARTIDO ANDALUCISTA,1
421,4,2015,5,1,1,29,7,1,3,B,PARTIDO POPULAR,195
422,4,2015,5,1,1,29,7,1,3,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,74
423,4,2015,5,1,1,29,7,1,3,B,UNIÓN PROGRESO Y DEMOCRACIA,36
424,4,2015,5,1,1,29,7,1,4,A,ALHAURÍN DESPIERTA,66
425,4,2015,5,1,1,29,7,1,4,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,44
426,4,2015,5,1,1,29,7,1,4,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,42
427,4,2015,5,1,1,29,7,1,4,A,PARTIDO ANDALUCISTA,1
428,4,2015,5,1,1,29,7,1,4,A,PARTIDO POPULAR,193
429,4,2015,5,1,1,29,7,1,4,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,95
430,4,2015,5,1,1,29,7,1,4,A,UNIÓN PROGRESO Y DEMOCRACIA,11
431,4,2015,5,1,1,29,7,1,4,B,ALHAURÍN DESPIERTA,41
432,4,2015,5,1,1,29,7,1,4,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,32
433,4,2015,5,1,1,29,7,1,4,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,37
434,4,2015,5,1,1,29,7,1,4,B,PARTIDO ANDALUCISTA,4
435,4,2015,5,1,1,29,7,1,4,B,PARTIDO POPULAR,192
436,4,2015,5,1,1,29,7,1,4,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,62
437,4,2015,5,1,1,29,7,1,4,B,UNIÓN PROGRESO Y DEMOCRACIA,13
438,4,2015,5,1,1,29,7,1,5,A,ALHAURÍN DESPIERTA,14
439,4,2015,5,1,1,29,7,1,5,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,17
440,4,2015,5,1,1,29,7,1,5,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,23
441,4,2015,5,1,1,29,7,1,5,A,PARTIDO ANDALUCISTA,0
442,4,2015,5,1,1,29,7,1,5,A,PARTIDO POPULAR,141
443,4,2015,5,1,1,29,7,1,5,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,82
444,4,2015,5,1,1,29,7,1,5,A,UNIÓN PROGRESO Y DEMOCRACIA,3
445,4,2015,5,1,1,29,7,1,5,B,ALHAURÍN DESPIERTA,21
446,4,2015,5,1,1,29,7,1,5,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,19
447,4,2015,5,1,1,29,7,1,5,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,20
448,4,2015,5,1,1,29,7,1,5,B,PARTIDO ANDALUCISTA,2
449,4,2015,5,1,1,29,7,1,5,B,PARTIDO POPULAR,169
450,4,2015,5,1,1,29,7,1,5,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,82
451,4,2015,5,1,1,29,7,1,5,B,UNIÓN PROGRESO Y DEMOCRACIA,6
452,4,2015,5,1,1,29,7,1,6,A,ALHAURÍN DESPIERTA,22
453,4,2015,5,1,1,29,7,1,6,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,36
454,4,2015,5,1,1,29,7,1,6,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,31
455,4,2015,5,1,1,29,7,1,6,A,PARTIDO ANDALUCISTA,1
456,4,2015,5,1,1,29,7,1,6,A,PARTIDO POPULAR,155
457,4,2015,5,1,1,29,7,1,6,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,62
458,4,2015,5,1,1,29,7,1,6,A,UNIÓN PROGRESO Y DEMOCRACIA,9
459,4,2015,5,1,1,29,7,1,6,B,ALHAURÍN DESPIERTA,21
460,4,2015,5,1,1,29,7,1,6,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,57
461,4,2015,5,1,1,29,7,1,6,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,37
462,4,2015,5,1,1,29,7,1,6,B,PARTIDO ANDALUCISTA,2
463,4,2015,5,1,1,29,7,1,6,B,PARTIDO POPULAR,140
464,4,2015,5,1,1,29,7,1,6,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,75
465,4,2015,5,1,1,29,7,1,6,B,UNIÓN PROGRESO Y DEMOCRACIA,12
466,4,2015,5,1,1,29,7,1,7,A,ALHAURÍN DESPIERTA,57
467,4,2015,5,1,1,29,7,1,7,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,55
468,4,2015,5,1,1,29,7,1,7,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,53
469,4,2015,5,1,1,29,7,1,7,A,PARTIDO ANDALUCISTA,4
470,4,2015,5,1,1,29,7,1,7,A,PARTIDO POPULAR,175
471,4,2015,5,1,1,29,7,1,7,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,62
472,4,2015,5,1,1,29,7,1,7,A,UNIÓN PROGRESO Y DEMOCRACIA,6
473,4,2015,5,1,1,29,7,1,7,B,ALHAURÍN DESPIERTA,46
474,4,2015,5,1,1,29,7,1,7,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,65
475,4,2015,5,1,1,29,7,1,7,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,55
476,4,2015,5,1,1,29,7,1,7,B,PARTIDO ANDALUCISTA,1
477,4,2015,5,1,1,29,7,1,7,B,PARTIDO POPULAR,197
478,4,2015,5,1,1,29,7,1,7,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,72
479,4,2015,5,1,1,29,7,1,7,B,UNIÓN PROGRESO Y DEMOCRACIA,13
480,4,2015,5,1,1,29,7,1,8,A,ALHAURÍN DESPIERTA,17
481,4,2015,5,1,1,29,7,1,8,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,24
482,4,2015,5,1,1,29,7,1,8,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,24
483,4,2015,5,1,1,29,7,1,8,A,PARTIDO ANDALUCISTA,1
484,4,2015,5,1,1,29,7,1,8,A,PARTIDO POPULAR,116
485,4,2015,5,1,1,29,7,1,8,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,85
486,4,2015,5,1,1,29,7,1,8,A,UNIÓN PROGRESO Y DEMOCRACIA,7
487,4,2015,5,1,1,29,7,1,8,B,ALHAURÍN DESPIERTA,21
488,4,2015,5,1,1,29,7,1,8,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,31
489,4,2015,5,1,1,29,7,1,8,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,22
490,4,2015,5,1,1,29,7,1,8,B,PARTIDO ANDALUCISTA,6
491,4,2015,5,1,1,29,7,1,8,B,PARTIDO POPULAR,148
492,4,2015,5,1,1,29,7,1,8,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,84
493,4,2015,5,1,1,29,7,1,8,B,UNIÓN PROGRESO Y DEMOCRACIA,7
494,4,2015,5,1,1,29,7,1,9,A,ALHAURÍN DESPIERTA,19
495,4,2015,5,1,1,29,7,1,9,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,26
496,4,2015,5,1,1,29,7,1,9,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,45
497,4,2015,5,1,1,29,7,1,9,A,PARTIDO ANDALUCISTA,4
498,4,2015,5,1,1,29,7,1,9,A,PARTIDO POPULAR,154
499,4,2015,5,1,1,29,7,1,9,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,79
500,4,2015,5,1,1,29,7,1,9,A,UNIÓN PROGRESO Y DEMOCRACIA,10
501,4,2015,5,1,1,29,7,1,9,B,ALHAURÍN DESPIERTA,17
502,4,2015,5,1,1,29,7,1,9,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,47
503,4,2015,5,1,1,29,7,1,9,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,55
504,4,2015,5,1,1,29,7,1,9,B,PARTIDO ANDALUCISTA,2
505,4,2015,5,1,1,29,7,1,9,B,PARTIDO POPULAR,202
506,4,2015,5,1,1,29,7,1,9,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,58
507,4,2015,5,1,1,29,7,1,9,B,UNIÓN PROGRESO Y DEMOCRACIA,7
508,4,2015,5,1,1,29,7,1,10,A,ALHAURÍN DESPIERTA,41
509,4,2015,5,1,1,29,7,1,10,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,63
510,4,2015,5,1,1,29,7,1,10,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,64
511,4,2015,5,1,1,29,7,1,10,A,PARTIDO ANDALUCISTA,3
512,4,2015,5,1,1,29,7,1,10,A,PARTIDO POPULAR,177
513,4,2015,5,1,1,29,7,1,10,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,57
514,4,2015,5,1,1,29,7,1,10,A,UNIÓN PROGRESO Y DEMOCRACIA,20
515,4,2015,5,1,1,29,7,1,10,B,ALHAURÍN DESPIERTA,59
516,4,2015,5,1,1,29,7,1,10,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,54
517,4,2015,5,1,1,29,7,1,10,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,88
518,4,2015,5,1,1,29,7,1,10,B,PARTIDO ANDALUCISTA,1
519,4,2015,5,1,1,29,7,1,10,B,PARTIDO POPULAR,196
520,4,2015,5,1,1,29,7,1,10,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,74
521,4,2015,5,1,1,29,7,1,10,B,UNIÓN PROGRESO Y DEMOCRACIA,24
522,4,2015,5,1,1,29,7,1,11,A,ALHAURÍN DESPIERTA,35
523,4,2015,5,1,1,29,7,1,11,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,44
524,4,2015,5,1,1,29,7,1,11,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,39
525,4,2015,5,1,1,29,7,1,11,A,PARTIDO ANDALUCISTA,2
526,4,2015,5,1,1,29,7,1,11,A,PARTIDO POPULAR,209
527,4,2015,5,1,1,29,7,1,11,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,115
528,4,2015,5,1,1,29,7,1,11,A,UNIÓN PROGRESO Y DEMOCRACIA,17
529,4,2015,5,1,1,29,7,1,11,B,ALHAURÍN DESPIERTA,32
530,4,2015,5,1,1,29,7,1,11,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,43
531,4,2015,5,1,1,29,7,1,11,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,32
532,4,2015,5,1,1,29,7,1,11,B,PARTIDO ANDALUCISTA,4
533,4,2015,5,1,1,29,7,1,11,B,PARTIDO POPULAR,190
534,4,2015,5,1,1,29,7,1,11,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,93
535,4,2015,5,1,1,29,7,1,11,B,UNIÓN PROGRESO Y DEMOCRACIA,11
536,4,2015,5,1,1,29,7,1,12,U,ALHAURÍN DESPIERTA,65
537,4,2015,5,1,1,29,7,1,12,U,CIUDADANOS-PARTIDO DE LA CIUDADANIA,65
538,4,2015,5,1,1,29,7,1,12,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,71
539,4,2015,5,1,1,29,7,1,12,U,PARTIDO ANDALUCISTA,1
540,4,2015,5,1,1,29,7,1,12,U,PARTIDO POPULAR,243
541,4,2015,5,1,1,29,7,1,12,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,77
542,4,2015,5,1,1,29,7,1,12,U,UNIÓN PROGRESO Y DEMOCRACIA,18
543,4,2015,5,1,1,29,7,1,13,A,ALHAURÍN DESPIERTA,20
544,4,2015,5,1,1,29,7,1,13,A,CIUDADANOS-PARTIDO DE LA CIUDADANIA,52
545,4,2015,5,1,1,29,7,1,13,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,37
546,4,2015,5,1,1,29,7,1,13,A,PARTIDO ANDALUCISTA,0
547,4,2015,5,1,1,29,7,1,13,A,PARTIDO POPULAR,125
548,4,2015,5,1,1,29,7,1,13,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,42
549,4,2015,5,1,1,29,7,1,13,A,UNIÓN PROGRESO Y DEMOCRACIA,14
550,4,2015,5,1,1,29,7,1,13,B,ALHAURÍN DESPIERTA,38
551,4,2015,5,1,1,29,7,1,13,B,CIUDADANOS-PARTIDO DE LA CIUDADANIA,49
552,4,2015,5,1,1,29,7,1,13,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,27
553,4,2015,5,1,1,29,7,1,13,B,PARTIDO ANDALUCISTA,1
554,4,2015,5,1,1,29,7,1,13,B,PARTIDO POPULAR,129
555,4,2015,5,1,1,29,7,1,13,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,43
556,4,2015,5,1,1,29,7,1,20,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,61
557,4,2015,5,1,1,29,7,1,20,B,UNIÓN PROGRESO Y DEMOCRACIA,7
558,4,2015,5,1,1,23,7,1,1,A,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,4
559,4,2015,5,1,1,23,7,1,1,A,PARTIDO ANDALUCISTA,305
560,4,2015,5,1,1,23,7,1,1,A,PARTIDO POPULAR,34
561,4,2015,5,1,1,23,7,1,1,A,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,133
562,4,2015,5,1,1,23,7,1,1,B,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,5
563,4,2015,5,1,1,23,7,1,1,B,PARTIDO ANDALUCISTA,373
564,4,2015,5,1,1,23,7,1,1,B,PARTIDO POPULAR,37
565,4,2015,5,1,1,23,7,1,1,B,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,140
566,4,2015,5,1,1,23,7,1,2,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,0
567,4,2015,5,1,1,23,7,1,2,U,PARTIDO ANDALUCISTA,296
568,4,2015,5,1,1,23,7,1,2,U,PARTIDO POPULAR,15
569,4,2015,5,1,1,23,7,1,2,U,PARTIDO SOCIALISTA OBRERO ESPAÑOL DE ANDALUCIA,154
570,4,2015,5,1,1,23,7,2,1,U,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALU,5
571,4,2015,5,1,1,23,7,2,1,U,PARTIDO ANDALUCISTA,364
